,timestamp,open,high,low,close,predictions,actual,trades,capital,equity
63,1708196400000,2769.31,2776.74,2767.74,2774.31,1.0,1,0.0,500000.0,500000.0
64,1708200000000,2774.32,2780.26,2771.49,2779.33,1.0,1,0.0,500000.0,500000.0
65,1708203600000,2779.33,2801.16,2775.0,2786.12,1.0,1,0.0,500000.0,500000.0
66,1708207200000,2786.12,2790.61,2780.0,2785.53,1.0,1,0.0,500000.0,500000.0
67,1708210800000,2785.54,2788.62,2780.53,2785.93,1.0,1,0.0,500000.0,500000.0
68,1708214400000,2785.92,2791.67,2778.29,2788.47,1.0,1,0.0,500000.0,500000.0
69,1708218000000,2788.46,2797.4,2776.39,2779.66,1.0,0,0.0,500000.0,500000.0
70,1708221600000,2779.66,2781.48,2764.25,2771.62,1.0,1,0.0,500000.0,500000.0
71,1708225200000,2771.62,2782.4,2768.8,2781.68,1.0,1,0.0,500000.0,500000.0
72,1708228800000,2781.69,2799.0,2781.68,2796.6,1.0,1,0.0,500000.0,500000.0
73,1708232400000,2796.6,2804.82,2794.71,2802.89,1.0,1,0.0,500000.0,500000.0
74,1708236000000,2802.88,2806.99,2778.9,2787.57,1.0,1,0.0,500000.0,500000.0
75,1708239600000,2787.56,2806.0,2782.82,2801.0,1.0,1,0.0,500000.0,500000.0
76,1708243200000,2801.0,2805.85,2796.66,2805.5,1.0,1,0.0,500000.0,500000.0
77,1708246800000,2805.51,2822.51,2805.27,2819.79,1.0,1,0.0,500000.0,500000.0
78,1708250400000,2819.78,2822.93,2805.26,2810.0,1.0,1,0.0,500000.0,500000.0
79,1708254000000,2810.01,2810.29,2798.01,2803.4,1.0,1,0.0,500000.0,500000.0
80,1708257600000,2803.4,2807.99,2790.49,2792.41,1.0,1,0.0,500000.0,500000.0
81,1708261200000,2792.41,2797.84,2785.89,2787.22,1.0,1,0.0,500000.0,500000.0
82,1708264800000,2787.21,2813.2,2787.21,2809.86,1.0,1,0.0,500000.0,500000.0
83,1708268400000,2809.85,2810.0,2801.11,2807.49,1.0,1,0.0,500000.0,500000.0
84,1708272000000,2807.49,2807.96,2794.33,2805.31,1.0,1,0.0,500000.0,500000.0
85,1708275600000,2805.32,2822.13,2805.0,2812.01,1.0,1,0.0,500000.0,500000.0
86,1708279200000,2812.0,2835.25,2806.99,2834.44,1.0,1,0.0,500000.0,500000.0
87,1708282800000,2834.44,2844.5,2822.29,2827.86,1.0,1,0.0,500000.0,500000.0
88,1708286400000,2827.86,2832.91,2817.09,2827.51,1.0,1,0.0,500000.0,500000.0
89,1708290000000,2827.51,2847.49,2823.21,2847.11,1.0,2,0.0,500000.0,500000.0
90,1708293600000,2847.12,2895.0,2844.26,2880.0,1.0,1,0.0,500000.0,500000.0
91,1708297200000,2879.99,2892.03,2865.93,2881.2,1.0,1,0.0,500000.0,500000.0
92,1708300800000,2881.2,2893.0,2864.97,2871.76,1.0,0,0.0,500000.0,500000.0
93,1708304400000,2871.75,2872.59,2856.93,2867.32,1.0,1,0.0,500000.0,500000.0
94,1708308000000,2867.32,2889.6,2867.31,2882.8,1.0,1,0.0,500000.0,500000.0
95,1708311600000,2882.8,2889.36,2876.05,2886.78,1.0,1,0.0,500000.0,500000.0
96,1708315200000,2886.79,2902.82,2880.84,2896.22,1.0,1,0.0,500000.0,500000.0
97,1708318800000,2896.21,2911.2,2882.89,2907.01,1.0,1,0.0,500000.0,500000.0
98,1708322400000,2907.01,2931.0,2905.15,2921.66,1.0,1,0.0,500000.0,500000.0
99,1708326000000,2921.65,2930.0,2918.11,2926.38,1.0,0,0.0,500000.0,500000.0
100,1708329600000,2926.38,2928.36,2902.26,2906.7,1.0,1,0.0,500000.0,500000.0
101,1708333200000,2906.69,2920.72,2905.07,2907.87,1.0,1,0.0,500000.0,500000.0
102,1708336800000,2907.87,2918.26,2892.25,2911.0,1.0,1,0.0,500000.0,500000.0
103,1708340400000,2911.0,2916.6,2905.57,2913.2,1.0,1,0.0,500000.0,500000.0
104,1708344000000,2913.2,2919.4,2905.57,2906.1,1.0,1,0.0,500000.0,500000.0
105,1708347600000,2906.11,2912.63,2892.72,2894.06,1.0,1,0.0,500000.0,500000.0
106,1708351200000,2894.06,2907.25,2886.03,2900.78,1.0,1,0.0,500000.0,500000.0
107,1708354800000,2900.79,2919.79,2898.46,2908.93,1.0,1,0.0,500000.0,500000.0
108,1708358400000,2908.93,2936.91,2890.03,2897.41,1.0,1,0.0,500000.0,500000.0
109,1708362000000,2897.42,2944.44,2887.29,2942.55,1.0,1,0.0,500000.0,500000.0
110,1708365600000,2942.56,2953.84,2929.44,2932.65,1.0,1,0.0,500000.0,500000.0
111,1708369200000,2932.65,2936.81,2920.03,2934.03,1.0,1,0.0,500000.0,500000.0
112,1708372800000,2934.04,2941.97,2927.0,2934.18,1.0,2,0.0,500000.0,500000.0
113,1708376400000,2934.17,2968.99,2932.61,2967.83,1.0,1,0.0,500000.0,500000.0
114,1708380000000,2967.84,2984.52,2960.0,2961.51,1.0,0,0.0,500000.0,500000.0
115,1708383600000,2961.52,2963.43,2934.88,2944.8,1.0,1,0.0,500000.0,500000.0
116,1708387200000,2944.8,2955.56,2929.18,2934.99,1.0,0,0.0,500000.0,500000.0
117,1708390800000,2934.99,2944.7,2903.31,2921.6,1.0,1,0.0,500000.0,500000.0
118,1708394400000,2921.6,2930.02,2915.01,2926.81,1.0,1,0.0,500000.0,500000.0
119,1708398000000,2926.81,2930.89,2905.73,2907.0,1.0,1,0.0,500000.0,500000.0
120,1708401600000,2907.0,2926.62,2902.38,2924.42,1.0,1,0.0,500000.0,500000.0
121,1708405200000,2924.42,2935.2,2922.61,2928.1,1.0,1,0.0,500000.0,500000.0
122,1708408800000,2928.1,2935.38,2926.0,2930.8,1.0,1,0.0,500000.0,500000.0
123,1708412400000,2930.8,2931.72,2915.9,2921.78,1.0,1,0.0,500000.0,500000.0
124,1708416000000,2921.78,2923.95,2904.36,2916.51,1.0,0,0.0,500000.0,500000.0
125,1708419600000,2916.51,2920.99,2874.56,2900.43,1.0,1,0.0,500000.0,500000.0
126,1708423200000,2900.44,2923.6,2900.25,2919.61,1.0,1,0.0,500000.0,500000.0
127,1708426800000,2919.61,2941.0,2919.6,2935.31,1.0,1,0.0,500000.0,500000.0
128,1708430400000,2935.3,2954.45,2930.8,2930.8,1.0,2,0.0,500000.0,500000.0
129,1708434000000,2930.81,3002.3,2926.84,2997.61,2.0,0,166.0,2297.2193480000133,499900.479348
130,1708437600000,2997.61,3004.6,2918.16,2939.01,0.0,0,-166.0,490075.304216,490075.304216
131,1708441200000,2939.0,2940.34,2900.0,2925.09,1.0,0,0.0,490075.304216,490075.304216
132,1708444800000,2925.08,2934.54,2893.96,2897.15,1.0,1,0.0,490075.304216,490075.304216
133,1708448400000,2897.15,2918.65,2885.47,2917.3,1.0,1,0.0,490075.304216,490075.304216
134,1708452000000,2917.29,2931.39,2908.41,2930.59,1.0,2,0.0,490075.304216,490075.304216
135,1708455600000,2930.59,2987.0,2927.1,2985.98,1.0,1,0.0,490075.304216,490075.304216
136,1708459200000,2985.98,2988.08,2966.23,2977.45,1.0,1,0.0,490075.304216,490075.304216
137,1708462800000,2977.46,2994.87,2970.0,2988.03,1.0,1,0.0,490075.304216,490075.304216
138,1708466400000,2988.02,3001.78,2983.34,2995.05,1.0,2,0.0,490075.304216,490075.304216
139,1708470000000,2995.05,3033.09,2994.64,3014.81,1.0,1,0.0,490075.304216,490075.304216
140,1708473600000,3014.81,3017.15,2998.7,3003.52,1.0,1,0.0,490075.304216,490075.304216
141,1708477200000,3003.53,3004.82,2988.6,3000.45,1.0,1,0.0,490075.304216,490075.304216
142,1708480800000,3000.45,3013.19,2992.41,3010.1,1.0,1,0.0,490075.304216,490075.304216
143,1708484400000,3010.11,3011.09,3000.41,3005.14,1.0,1,0.0,490075.304216,490075.304216
144,1708488000000,3005.15,3010.0,2986.59,2997.55,1.0,0,0.0,490075.304216,490075.304216
145,1708491600000,2997.55,3008.97,2972.77,2976.28,1.0,0,0.0,490075.304216,490075.304216
146,1708495200000,2976.27,2980.4,2945.22,2951.06,1.0,0,0.0,490075.304216,490075.304216
147,1708498800000,2951.05,2951.06,2921.9,2940.54,1.0,1,0.0,490075.304216,490075.304216
148,1708502400000,2940.54,2956.84,2934.6,2941.43,1.0,0,0.0,490075.304216,490075.304216
149,1708506000000,2941.53,2941.63,2887.23,2900.2,1.0,1,0.0,490075.304216,490075.304216
150,1708509600000,2900.2,2925.0,2888.45,2916.17,1.0,1,0.0,490075.304216,490075.304216
151,1708513200000,2916.16,2926.36,2888.0,2899.1,0.0,1,-0.0,490075.304216,490075.304216
152,1708516800000,2899.11,2925.6,2880.0,2921.2,1.0,1,0.0,490075.304216,490075.304216
153,1708520400000,2921.2,2928.31,2885.47,2907.64,1.0,0,0.0,490075.304216,490075.304216
154,1708524000000,2907.64,2911.35,2868.0,2892.23,1.0,1,0.0,490075.304216,490075.304216
155,1708527600000,2892.22,2921.76,2878.19,2914.81,1.0,1,0.0,490075.304216,490075.304216
156,1708531200000,2914.81,2938.0,2899.98,2931.47,1.0,0,0.0,490075.304216,490075.304216
157,1708534800000,2931.46,2935.0,2895.32,2898.05,1.0,0,0.0,490075.304216,490075.304216
158,1708538400000,2898.05,2908.52,2886.0,2900.29,1.0,1,0.0,490075.304216,490075.304216
159,1708542000000,2900.3,2915.0,2890.0,2913.0,1.0,1,0.0,490075.304216,490075.304216
160,1708545600000,2912.99,2916.85,2897.46,2906.18,1.0,1,0.0,490075.304216,490075.304216
161,1708549200000,2906.19,2928.0,2899.84,2927.99,1.0,1,0.0,490075.304216,490075.304216
162,1708552800000,2927.98,2936.75,2913.2,2934.2,1.0,2,0.0,490075.304216,490075.304216
163,1708556400000,2934.19,2980.0,2932.26,2967.9,1.0,1,0.0,490075.304216,490075.304216
164,1708560000000,2967.91,2968.59,2938.01,2940.98,1.0,0,0.0,490075.304216,490075.304216
165,1708563600000,2940.99,2950.17,2906.51,2910.23,1.0,1,0.0,490075.304216,490075.304216
166,1708567200000,2910.23,2927.35,2909.67,2920.41,1.0,1,0.0,490075.304216,490075.304216
167,1708570800000,2920.4,2941.19,2917.0,2935.51,1.0,1,0.0,490075.304216,490075.304216
168,1708574400000,2935.52,2940.4,2920.98,2926.89,1.0,1,0.0,490075.304216,490075.304216
169,1708578000000,2926.88,2945.21,2926.88,2933.8,1.0,1,0.0,490075.304216,490075.304216
170,1708581600000,2933.81,2963.99,2931.3,2960.33,1.0,2,0.0,490075.304216,490075.304216
171,1708585200000,2960.33,2998.0,2955.75,2993.79,1.0,2,0.0,490075.304216,490075.304216
172,1708588800000,2993.79,3022.96,2987.65,3020.77,1.0,1,0.0,490075.304216,490075.304216
173,1708592400000,3020.77,3032.86,2998.6,3023.65,1.0,0,0.0,490075.304216,490075.304216
174,1708596000000,3023.65,3024.0,2989.02,2996.8,1.0,0,0.0,490075.304216,490075.304216
175,1708599600000,2996.8,2997.31,2971.0,2990.8,1.0,1,0.0,490075.304216,490075.304216
176,1708603200000,2990.8,3005.0,2971.0,2982.11,1.0,0,0.0,490075.304216,490075.304216
177,1708606800000,2982.11,2984.11,2929.39,2944.68,1.0,1,0.0,490075.304216,490075.304216
178,1708610400000,2944.68,2969.69,2939.5,2966.01,1.0,2,0.0,490075.304216,490075.304216
179,1708614000000,2966.02,2998.6,2961.44,2986.95,1.0,1,0.0,490075.304216,490075.304216
180,1708617600000,2986.95,2989.4,2960.93,2970.0,1.0,1,0.0,490075.304216,490075.304216
181,1708621200000,2970.0,2989.86,2969.99,2984.79,1.0,1,0.0,490075.304216,490075.304216
182,1708624800000,2984.8,3002.8,2975.75,2993.41,1.0,1,0.0,490075.304216,490075.304216
183,1708628400000,2993.41,2995.44,2979.5,2987.96,1.0,2,0.0,490075.304216,490075.304216
184,1708632000000,2987.96,3036.02,2980.63,3013.01,1.0,0,0.0,490075.304216,490075.304216
185,1708635600000,3013.02,3014.06,2972.6,2985.16,1.0,1,0.0,490075.304216,490075.304216
186,1708639200000,2985.16,2992.68,2969.35,2987.89,1.0,1,0.0,490075.304216,490075.304216
187,1708642800000,2987.89,2991.81,2969.37,2971.4,1.0,1,0.0,490075.304216,490075.304216
188,1708646400000,2971.4,2993.8,2970.2,2989.69,1.0,1,0.0,490075.304216,490075.304216
189,1708650000000,2989.7,2993.44,2975.24,2979.41,1.0,0,0.0,490075.304216,490075.304216
190,1708653600000,2979.41,2991.47,2936.0,2945.09,1.0,1,0.0,490075.304216,490075.304216
191,1708657200000,2945.09,2956.96,2932.81,2955.95,1.0,1,0.0,490075.304216,490075.304216
192,1708660800000,2955.95,2962.0,2947.51,2952.59,1.0,1,0.0,490075.304216,490075.304216
193,1708664400000,2952.6,2962.0,2948.91,2959.4,1.0,1,0.0,490075.304216,490075.304216
194,1708668000000,2959.41,2967.89,2956.91,2964.73,1.0,0,0.0,490075.304216,490075.304216
195,1708671600000,2964.73,2964.83,2923.26,2933.62,1.0,0,0.0,490075.304216,490075.304216
196,1708675200000,2933.61,2946.47,2913.3,2924.15,1.0,1,0.0,490075.304216,490075.304216
197,1708678800000,2924.15,2939.46,2916.92,2939.01,1.0,1,0.0,490075.304216,490075.304216
198,1708682400000,2939.02,2946.24,2932.4,2941.66,1.0,1,0.0,490075.304216,490075.304216
199,1708686000000,2941.66,2948.65,2936.66,2943.63,1.0,1,0.0,490075.304216,490075.304216
200,1708689600000,2943.63,2944.35,2924.32,2928.61,1.0,1,0.0,490075.304216,490075.304216
201,1708693200000,2928.62,2943.9,2927.27,2942.69,1.0,1,0.0,490075.304216,490075.304216
202,1708696800000,2942.7,2962.77,2926.9,2949.11,1.0,0,0.0,490075.304216,490075.304216
203,1708700400000,2949.11,2950.0,2913.26,2916.07,1.0,1,0.0,490075.304216,490075.304216
204,1708704000000,2916.06,2938.79,2906.05,2934.35,1.0,1,0.0,490075.304216,490075.304216
205,1708707600000,2934.35,2947.42,2930.65,2945.72,1.0,1,0.0,490075.304216,490075.304216
206,1708711200000,2945.72,2949.8,2933.43,2945.33,1.0,1,0.0,490075.304216,490075.304216
207,1708714800000,2945.33,2951.7,2938.87,2945.99,1.0,1,0.0,490075.304216,490075.304216
208,1708718400000,2946.0,2953.98,2938.41,2951.4,1.0,1,0.0,490075.304216,490075.304216
209,1708722000000,2951.41,2953.69,2941.03,2943.2,1.0,0,0.0,490075.304216,490075.304216
210,1708725600000,2943.21,2947.61,2920.08,2922.91,1.0,1,0.0,490075.304216,490075.304216
211,1708729200000,2922.91,2930.38,2906.87,2922.24,1.0,1,0.0,490075.304216,490075.304216
212,1708732800000,2922.25,2937.31,2917.17,2933.71,1.0,0,0.0,490075.304216,490075.304216
213,1708736400000,2933.72,2933.99,2906.4,2909.79,1.0,1,0.0,490075.304216,490075.304216
214,1708740000000,2909.8,2924.44,2909.27,2924.0,1.0,1,0.0,490075.304216,490075.304216
215,1708743600000,2924.0,2934.5,2918.51,2930.19,1.0,1,0.0,490075.304216,490075.304216
216,1708747200000,2930.2,2954.97,2929.5,2946.99,1.0,1,0.0,490075.304216,490075.304216
217,1708750800000,2947.0,2952.89,2943.2,2948.77,1.0,1,0.0,490075.304216,490075.304216
218,1708754400000,2948.77,2952.09,2945.2,2948.18,1.0,1,0.0,490075.304216,490075.304216
219,1708758000000,2948.19,2965.55,2945.48,2964.07,1.0,1,0.0,490075.304216,490075.304216
220,1708761600000,2964.07,2965.38,2948.21,2950.76,1.0,1,0.0,490075.304216,490075.304216
221,1708765200000,2950.75,2962.56,2950.03,2959.28,1.0,1,0.0,490075.304216,490075.304216
222,1708768800000,2959.29,2966.53,2955.6,2959.08,1.0,1,0.0,490075.304216,490075.304216
223,1708772400000,2959.08,2964.34,2951.91,2961.53,1.0,1,0.0,490075.304216,490075.304216
224,1708776000000,2961.53,2962.49,2953.95,2957.31,1.0,1,0.0,490075.304216,490075.304216
225,1708779600000,2957.3,2967.69,2954.57,2966.68,1.0,1,0.0,490075.304216,490075.304216
226,1708783200000,2966.68,2968.9,2953.43,2960.53,1.0,1,0.0,490075.304216,490075.304216
227,1708786800000,2960.54,2961.8,2954.49,2955.47,1.0,1,0.0,490075.304216,490075.304216
228,1708790400000,2955.47,2965.46,2955.47,2963.15,1.0,2,0.0,490075.304216,490075.304216
229,1708794000000,2963.14,3007.48,2962.73,2993.81,1.0,1,0.0,490075.304216,490075.304216
230,1708797600000,2993.81,3004.2,2978.41,2981.85,1.0,1,0.0,490075.304216,490075.304216
231,1708801200000,2981.85,2991.29,2979.02,2987.1,1.0,1,0.0,490075.304216,490075.304216
232,1708804800000,2987.1,2990.14,2979.04,2988.34,1.0,1,0.0,490075.304216,490075.304216
233,1708808400000,2988.34,2992.35,2980.42,2985.45,1.0,1,0.0,490075.304216,490075.304216
234,1708812000000,2985.45,2995.9,2985.23,2988.37,1.0,1,0.0,490075.304216,490075.304216
235,1708815600000,2988.37,2992.74,2983.9,2992.62,1.0,1,0.0,490075.304216,490075.304216
236,1708819200000,2992.62,2996.61,2983.61,2994.71,1.0,1,0.0,490075.304216,490075.304216
237,1708822800000,2994.71,3017.81,2987.69,3017.08,1.0,2,0.0,490075.304216,490075.304216
238,1708826400000,3017.08,3049.0,3012.73,3031.0,1.0,1,0.0,490075.304216,490075.304216
239,1708830000000,3031.01,3031.01,3010.4,3025.17,1.0,1,0.0,490075.304216,490075.304216
240,1708833600000,3025.18,3025.98,3012.68,3022.72,1.0,1,0.0,490075.304216,490075.304216
241,1708837200000,3022.73,3036.88,3018.19,3033.36,1.0,1,0.0,490075.304216,490075.304216
242,1708840800000,3033.36,3048.0,3028.88,3035.2,1.0,1,0.0,490075.304216,490075.304216
243,1708844400000,3035.21,3038.21,3028.01,3029.99,1.0,1,0.0,490075.304216,490075.304216
244,1708848000000,3030.0,3040.0,3014.87,3018.59,1.0,1,0.0,490075.304216,490075.304216
245,1708851600000,3018.59,3023.44,3010.49,3020.28,1.0,1,0.0,490075.304216,490075.304216
246,1708855200000,3020.29,3031.01,3020.06,3025.59,1.0,1,0.0,490075.304216,490075.304216
247,1708858800000,3025.59,3040.93,3023.44,3040.36,1.0,1,0.0,490075.304216,490075.304216
248,1708862400000,3040.36,3045.49,3025.84,3043.49,1.0,1,0.0,490075.304216,490075.304216
249,1708866000000,3043.5,3049.69,3030.0,3038.0,1.0,1,0.0,490075.304216,490075.304216
250,1708869600000,3037.99,3074.03,3036.0,3067.6,1.0,1,0.0,490075.304216,490075.304216
251,1708873200000,3067.6,3070.78,3036.23,3043.62,1.0,1,0.0,490075.304216,490075.304216
252,1708876800000,3043.61,3053.0,3027.88,3040.23,1.0,1,0.0,490075.304216,490075.304216
253,1708880400000,3040.23,3067.0,3040.23,3062.51,1.0,1,0.0,490075.304216,490075.304216
254,1708884000000,3062.51,3066.86,3051.16,3065.55,1.0,1,0.0,490075.304216,490075.304216
255,1708887600000,3065.55,3088.0,3061.12,3081.6,1.0,2,0.0,490075.304216,490075.304216
256,1708891200000,3081.6,3122.0,3081.42,3098.6,1.0,1,0.0,490075.304216,490075.304216
257,1708894800000,3098.61,3112.16,3087.0,3109.42,1.0,1,0.0,490075.304216,490075.304216
258,1708898400000,3109.43,3113.62,3098.0,3102.4,1.0,1,0.0,490075.304216,490075.304216
259,1708902000000,3102.4,3115.2,3099.0,3112.59,1.0,1,0.0,490075.304216,490075.304216
260,1708905600000,3112.6,3135.65,3102.51,3115.63,1.0,1,0.0,490075.304216,490075.304216
261,1708909200000,3115.64,3122.68,3103.58,3107.41,1.0,0,0.0,490075.304216,490075.304216
262,1708912800000,3107.42,3110.23,3090.54,3093.77,1.0,1,0.0,490075.304216,490075.304216
263,1708916400000,3093.77,3108.45,3085.81,3107.8,1.0,1,0.0,490075.304216,490075.304216
264,1708920000000,3107.81,3108.49,3096.8,3103.39,1.0,1,0.0,490075.304216,490075.304216
265,1708923600000,3103.39,3110.71,3096.26,3106.59,1.0,1,0.0,490075.304216,490075.304216
266,1708927200000,3106.59,3115.4,3099.34,3113.29,1.0,0,0.0,490075.304216,490075.304216
267,1708930800000,3113.29,3113.7,3086.1,3087.19,1.0,1,0.0,490075.304216,490075.304216
268,1708934400000,3087.19,3102.84,3086.59,3092.66,1.0,0,0.0,490075.304216,490075.304216
269,1708938000000,3092.66,3094.7,3036.59,3040.7,0.0,1,-0.0,490075.304216,490075.304216
270,1708941600000,3040.71,3073.55,3040.16,3056.26,1.0,1,0.0,490075.304216,490075.304216
271,1708945200000,3056.26,3065.0,3045.79,3057.42,1.0,1,0.0,490075.304216,490075.304216
272,1708948800000,3057.41,3065.0,3038.0,3063.47,1.0,1,0.0,490075.304216,490075.304216
273,1708952400000,3063.47,3077.56,3057.6,3061.09,1.0,2,0.0,490075.304216,490075.304216
274,1708956000000,3061.08,3105.84,3060.0,3103.52,1.0,2,0.0,490075.304216,490075.304216
275,1708959600000,3103.52,3145.95,3098.95,3145.6,1.0,2,0.0,490075.304216,490075.304216
276,1708963200000,3145.59,3166.62,3134.85,3153.57,1.0,1,0.0,490075.304216,490075.304216
277,1708966800000,3153.56,3162.66,3120.0,3149.26,1.0,1,0.0,490075.304216,490075.304216
278,1708970400000,3149.25,3153.94,3130.0,3136.05,1.0,2,0.0,490075.304216,490075.304216
279,1708974000000,3136.05,3182.98,3127.57,3179.12,1.0,1,0.0,490075.304216,490075.304216
280,1708977600000,3179.11,3196.0,3166.12,3182.02,1.0,1,0.0,490075.304216,490075.304216
281,1708981200000,3182.02,3190.62,3175.0,3184.97,1.0,1,0.0,490075.304216,490075.304216
282,1708984800000,3184.97,3190.35,3165.51,3184.98,1.0,1,0.0,490075.304216,490075.304216
