date,open,high,low,close,volume,base_asset_volume,no_trades,taker_buy_vol,taker_buy_base_asset_vol
20/05/2022,2019.55,2064.0,1923.0,2043.19,1171586.493,2337999702.820548,1798719,589746.2691,1177040323.650164
23/05/2022,2043.19,2088.5,1913.02,1942.63,1694968.3035,3379386782.4683647,2007560,831815.1676,1658285286.692509
26/05/2022,1942.64,1966.01,1703.0,1792.22,3023705.04231,5430527222.104078,2995905,1480119.51536,2658063403.6498065
29/05/2022,1792.21,2016.45,1759.96,1941.9,1998456.8695,3811825721.8733273,2086499,1021727.5272,1947833863.4154768
01/06/2022,1941.9,1972.58,1737.0,1775.12,2567908.2069,4708026817.878081,2573509,1255386.8236,2302506353.4304166
04/06/2022,1775.13,1920.0,1748.43,1859.84,1564504.3207,2869400955.5849247,1623708,785877.8981,1441398739.584416
07/06/2022,1859.84,1874.98,1725.13,1788.81,2874419.3279,5151906859.761594,2574021,1438024.0378,2577514231.58804
10/06/2022,1788.8,1804.32,1423.0,1434.84,3738586.41677,5874301219.549545,3213711,1811863.92666,2845585657.6681023
13/06/2022,1434.84,1455.0,1014.4,1237.52,9457668.60288,11322603518.07932,8141720,4686558.3354,5611915183.184889
16/06/2022,1237.53,1257.85,881.56,995.13,4977048.2982,5242087331.138049,4473374,2426148.15393,2558944059.9078245
19/06/2022,995.12,1194.0,936.15,1125.85,5046467.7388,5503476370.337624,4677180,2549321.3118,2780431083.264866
22/06/2022,1125.86,1245.43,1043.65,1225.02,3922354.4322,4424999219.390185,3395450,1961686.6328,2213417457.968636
25/06/2022,1225.02,1280.0,1172.49,1192.51,2614905.0968,3189991485.550606,2431772,1296610.0357,1582310452.071097
28/06/2022,1192.51,1237.99,998.0,1071.01,3820253.3827,4245569660.102948,3279209,1887043.3334,2096900819.9129
01/07/2022,1071.02,1117.0,1028.29,1074.26,2921813.558,3107870350.772964,2390141,1473046.8029,1567043389.818808
04/07/2022,1074.26,1205.0,1045.37,1186.57,3760838.5113,4233664236.711433,3014039,1893735.1529,2132123039.105114
07/07/2022,1186.57,1276.46,1163.18,1217.02,2767171.623,3376532228.535831,2827722,1395016.5578,1702768384.986919
10/07/2022,1217.02,1219.95,1033.46,1038.58,3481040.5875,3919055371.2864814,2987343,1703972.0937,1918182547.44242
13/07/2022,1038.58,1287.82,1006.32,1231.25,5106745.0145,5769660159.275481,4206009,2580670.9245,2916797363.701417
16/07/2022,1231.25,1597.47,1191.23,1581.04,4769931.56731,6603949651.816596,4592165,2472167.69151,3423509447.987196
19/07/2022,1581.03,1631.0,1463.56,1575.45,4444553.6026,6863629295.285528,4607088,2226850.3003,3439971816.1964
22/07/2022,1575.45,1664.34,1488.0,1597.7,3031943.7209,4792289830.103024,3485086,1525172.9942,2412180797.4015193
25/07/2022,1597.7,1644.44,1356.17,1635.74,4131460.763,6142001066.026821,4130825,2067117.0958,3075724702.684315
28/07/2022,1635.74,1784.79,1593.27,1697.0,3518544.17445,5963266600.203423,4186964,1768693.71445,2998271947.376498
03/08/2022,1630.91,1742.07,1580.39,1736.81,2519123.3935,4155777664.4785314,3568556,1266053.8224,2089696339.3860807
06/08/2022,1736.81,1818.0,1668.0,1777.05,1744839.9527,3025135178.0723166,2433091,902610.568,1565000913.985699
09/08/2022,1777.05,1942.0,1656.78,1880.19,3241200.5155,5847365596.953361,3977947,1655351.8314,2991056256.939062
12/08/2022,1880.19,2030.0,1853.06,1935.31,1983087.616,3868317386.3265553,2824814,1010266.299,1971471429.8702672
15/08/2022,1935.32,2012.47,1818.74,1834.25,2523716.3779,4778250438.757141,3383251,1247376.6893,2362315143.761374
18/08/2022,1834.24,1882.37,1523.67,1576.04,2940696.8981,5042664013.703759,3661053,1426003.6776,2444508387.840132
21/08/2022,1576.03,1676.07,1529.92,1665.41,2662102.4336,4266706865.312531,3389214,1331840.2451,2134821506.829398
24/08/2022,1665.4,1722.0,1486.85,1508.18,2497671.15,4114459585.396034,3351015,1236421.1066,2038423668.708016
27/08/2022,1508.18,1559.99,1422.08,1551.8,2127235.2085,3161756083.773932,2872082,1063085.6951,1580521249.32363
02/09/2022,1586.17,1650.0,1534.28,1579.28,1536997.9953,2435089606.7541313,2244607,777547.3666,1232124129.544251
05/09/2022,1579.29,1687.4,1490.66,1630.0,2365207.2191,3774227438.1056466,3145939,1181038.8182,1884729015.847198
08/09/2022,1630.0,1789.0,1595.06,1774.12,1893628.4677,3189723228.746231,2769887,970136.9457,1635382821.380047
11/09/2022,1774.12,1789.0,1560.54,1574.4,2174612.0551,3686362841.0974545,2963042,1102124.5028,1868932980.306382
14/09/2022,1574.4,1655.2,1405.52,1433.9,2793659.5865,4323900425.57618,3949228,1418182.413,2199522525.256594
17/09/2022,1433.9,1476.13,1280.0,1375.98,2200360.0403,3020308725.216444,2920910,1093972.2657,1501466504.297767
20/09/2022,1375.98,1408.9,1220.0,1326.46,2754576.1569,3636927070.0037503,3521821,1378245.5366,1820947272.831066
23/09/2022,1326.47,1360.0,1262.15,1294.63,2007143.555,2635895078.8834634,2490583,1011537.9914,1328785815.796423
26/09/2022,1294.62,1400.0,1253.2,1337.2,2579066.2408,3419169372.3707833,3064812,1290536.1364,1711488270.012406
29/09/2022,1337.2,1373.19,1288.52,1311.79,1763427.2061,2347108985.37743,2224807,888773.8046,1183159659.168873
02/10/2022,1311.79,1369.55,1263.04,1361.49,1331722.9544,1755285011.215616,1832990,670942.8401,884809151.5379809
05/10/2022,1361.5,1383.99,1316.29,1331.1,1549483.9798,2092892789.8779008,2164775,773153.0775,1044335121.640132
08/10/2022,1331.1,1338.0,1288.0,1290.03,783256.5911,1030797021.998294,1298943,387473.4498,510039754.27025294
11/10/2022,1290.03,1306.87,1190.0,1287.08,1744761.2863,2212709569.281424,2196851,857449.1294,1087789828.836132
14/10/2022,1287.08,1343.12,1263.64,1305.95,1250165.1254,1631264007.012135,1582266,617763.7459,806286258.7897741
17/10/2022,1305.96,1341.73,1280.31,1285.09,1401214.9235,1840794513.597957,1628897,689476.8023,905912611.1746529
20/10/2022,1285.09,1320.2,1252.65,1313.61,1118385.1096,1443705346.947349,1453965,560798.5328,724117307.268252
23/10/2022,1313.62,1525.16,1299.44,1459.74,2172033.1582,3011093936.578857,2400625,1100168.2284,1525998568.321889
26/10/2022,1459.74,1594.99,1457.44,1554.41,2964453.6299,4551305324.52826,3480593,1519725.6692,2333279110.4534407
29/10/2022,1554.4,1663.06,1545.43,1572.69,2200531.7503,3523646382.496493,2824723,1108818.7303,1775668977.60875
01/11/2022,1572.69,1621.68,1502.32,1531.01,2069137.5426,3234291427.63069,2552446,1030744.5768,1612024571.922959
04/11/2022,1531.01,1680.0,1528.4,1568.29,1701780.9668,2749058151.0320086,2098127,861355.2869,1391509201.897808
07/11/2022,1568.25,1608.04,1073.53,1102.73,5477123.894,7390697692.922505,6898706,2701023.6201,3649281842.976867
10/11/2022,1102.73,1350.0,1085.93,1257.25,3831815.7437,4788840082.650146,5852563,1921535.1876,2402997705.644514
13/11/2022,1257.25,1291.2,1171.13,1253.23,2114978.1043,2627897726.054243,3329929,1036435.7248,1288435656.713821
16/11/2022,1253.22,1268.67,1181.05,1212.58,1564095.604,1902026731.3665807,2182240,752549.4821,914576145.85826
19/11/2022,1212.58,1235.0,1079.76,1107.34,1663546.2949,1910644053.4490569,2086872,814883.3639,935722972.808099
22/11/2022,1107.34,1217.71,1075.0,1203.73,1871892.3508,2156356627.550267,2284426,933875.7043,1076286563.767439
25/11/2022,1203.72,1235.66,1171.2,1193.88,1057657.776,1274316310.629482,1606494,526778.3884,634416079.395475
28/11/2022,1193.88,1309.77,1151.02,1294.46,1806618.4671,2217281306.665924,2483105,929759.6248,1142304525.216566
01/12/2022,1294.46,1309.0,1236.26,1240.51,1148726.5829,1467918385.831066,1729305,565503.3012,723053820.914833
04/12/2022,1240.5,1305.11,1240.1,1271.32,1017389.9022,1290060045.103289,1582332,498148.6563,631735198.185107
07/12/2022,1271.31,1296.64,1218.01,1263.1,1211221.0645,1521287640.722042,1630260,608631.4187,764623977.2527009
10/12/2022,1263.11,1284.75,1240.03,1275.4,726524.0897,917092996.6010649,1126871,366966.4739,463345388.730358
13/12/2022,1275.41,1352.72,1255.1,1266.54,1603910.6989,2093607556.35857,1807759,789091.4061,1029994316.670145
16/12/2022,1266.53,1280.06,1155.32,1183.06,1332564.05,1593588117.993774,1711585,650923.8824,777955792.9751431
19/12/2022,1183.06,1230.47,1150.51,1213.78,1007740.7548,1208168756.180782,1481889,508128.3875,609434907.056562
22/12/2022,1213.78,1237.99,1182.54,1220.41,739067.4781,897531044.117698,1225161,372538.9056,452422437.950304
25/12/2022,1220.42,1233.73,1193.18,1211.55,656812.7867,798322975.434053,1060132,324071.031,393897188.254142
28/12/2022,1211.55,1215.78,1181.06,1199.99,882973.5898,1055645838.782962,1216376,432316.5091,516828664.320274
31/12/2022,1199.98,1224.29,1190.57,1214.0,509935.4896,614834154.964057,824720,253752.9806,305882064.342394
