,timestamp,open,high,low,close,predictions,actual,trades,capital,equity
30,1704258000000,45183.45,45294.11,45118.91,45172.13,1.0,1,0.0,500000.0,500000.0
31,1704261600000,45172.12,45363.19,45160.0,45326.93,1.0,1,0.0,500000.0,500000.0
32,1704265200000,45326.92,45384.84,44940.93,45011.77,1.0,1,0.0,500000.0,500000.0
33,1704268800000,45011.77,45200.0,45001.1,45200.0,1.0,1,0.0,500000.0,500000.0
34,1704272400000,45200.0,45500.0,45185.39,45344.67,1.0,1,0.0,500000.0,500000.0
35,1704276000000,45344.66,45398.37,45045.95,45151.91,1.0,0,0.0,500000.0,500000.0
36,1704279600000,45151.91,45174.07,43500.0,43702.88,0.0,0,-0.0,500000.0,500000.0
37,1704283200000,43702.89,43716.0,40750.0,42789.38,0.0,1,-0.0,500000.0,500000.0
38,1704286800000,42789.39,42820.92,42310.0,42529.4,1.0,0,0.0,500000.0,500000.0
39,1704290400000,42529.4,42532.0,42050.0,42179.99,1.0,2,0.0,500000.0,500000.0
40,1704294000000,42180.0,43009.02,42175.14,43000.01,1.0,2,0.0,500000.0,500000.0
41,1704297600000,43000.01,43567.92,42773.34,42992.67,1.0,0,0.0,500000.0,500000.0
42,1704301200000,42992.68,43034.59,42600.0,42906.0,1.0,0,0.0,500000.0,500000.0
43,1704304800000,42906.0,43050.0,42000.0,42255.72,1.0,1,0.0,500000.0,500000.0
44,1704308400000,42255.72,43011.1,42161.1,42596.67,1.0,1,0.0,500000.0,500000.0
45,1704312000000,42596.66,42846.17,42518.7,42721.02,1.0,1,0.0,500000.0,500000.0
46,1704315600000,42721.02,42966.27,42581.1,42917.62,1.0,1,0.0,500000.0,500000.0
47,1704319200000,42917.61,42941.1,42596.24,42749.68,1.0,1,0.0,500000.0,500000.0
48,1704322800000,42749.69,42845.23,42591.09,42845.23,1.0,1,0.0,500000.0,500000.0
49,1704326400000,42845.23,42983.77,42754.0,42874.01,1.0,1,0.0,500000.0,500000.0
50,1704330000000,42874.0,42936.79,42613.77,42708.01,1.0,1,0.0,500000.0,500000.0
51,1704333600000,42708.01,43219.36,42690.02,43138.49,1.0,1,0.0,500000.0,500000.0
52,1704337200000,43138.5,43220.56,43002.15,43102.8,1.0,1,0.0,500000.0,500000.0
53,1704340800000,43102.79,43200.0,42955.5,43149.99,1.0,1,0.0,500000.0,500000.0
54,1704344400000,43149.99,43273.08,43072.7,43183.74,1.0,1,0.0,500000.0,500000.0
55,1704348000000,43183.74,43232.95,43086.59,43155.46,1.0,0,0.0,500000.0,500000.0
56,1704351600000,43155.46,43261.64,42756.97,42763.08,1.0,1,0.0,500000.0,500000.0
57,1704355200000,42763.08,42975.38,42699.83,42849.66,1.0,1,0.0,500000.0,500000.0
58,1704358800000,42849.67,43084.38,42849.66,43007.74,1.0,1,0.0,500000.0,500000.0
59,1704362400000,43007.73,43100.0,42616.28,43073.26,1.0,1,0.0,500000.0,500000.0
60,1704366000000,43073.26,43233.81,42927.33,43176.32,1.0,1,0.0,500000.0,500000.0
61,1704369600000,43176.33,43423.95,43097.06,43378.12,1.0,1,0.0,500000.0,500000.0
62,1704373200000,43378.11,43484.84,43167.27,43346.68,1.0,1,0.0,500000.0,500000.0
63,1704376800000,43346.67,43753.15,43250.0,43676.07,1.0,2,0.0,500000.0,500000.0
64,1704380400000,43676.07,44329.99,43608.0,44051.1,1.0,1,0.0,500000.0,500000.0
65,1704384000000,44051.1,44134.8,43777.86,43915.71,1.0,1,0.0,500000.0,500000.0
66,1704387600000,43915.7,44225.75,43827.69,43990.01,1.0,1,0.0,500000.0,500000.0
67,1704391200000,43990.01,44152.09,43881.31,44048.96,1.0,1,0.0,500000.0,500000.0
68,1704394800000,44048.95,44437.5,43910.01,43956.48,1.0,1,0.0,500000.0,500000.0
69,1704398400000,43956.48,44690.0,43890.9,44113.68,1.0,1,0.0,500000.0,500000.0
70,1704402000000,44113.68,44589.04,44113.67,44430.86,1.0,1,0.0,500000.0,500000.0
71,1704405600000,44430.86,44729.58,44150.64,44318.0,1.0,1,0.0,500000.0,500000.0
72,1704409200000,44318.01,44355.22,44050.0,44151.1,1.0,1,0.0,500000.0,500000.0
73,1704412800000,44151.1,44248.47,43950.84,44211.1,1.0,0,0.0,500000.0,500000.0
74,1704416400000,44211.1,44284.0,42450.0,43376.0,1.0,1,0.0,500000.0,500000.0
75,1704420000000,43376.0,43972.86,43302.0,43506.0,1.0,1,0.0,500000.0,500000.0
76,1704423600000,43506.01,43770.0,43409.79,43465.21,1.0,1,0.0,500000.0,500000.0
77,1704427200000,43465.21,43629.99,43187.89,43589.88,1.0,1,0.0,500000.0,500000.0
78,1704430800000,43589.87,43723.13,43507.48,43644.15,1.0,1,0.0,500000.0,500000.0
79,1704434400000,43644.16,43926.0,43578.08,43844.82,1.0,1,0.0,500000.0,500000.0
80,1704438000000,43845.08,43926.0,43715.93,43777.47,1.0,1,0.0,500000.0,500000.0
81,1704441600000,43777.48,43947.99,43771.1,43911.44,1.0,1,0.0,500000.0,500000.0
82,1704445200000,43911.44,44324.8,43911.44,44147.21,1.0,0,0.0,500000.0,500000.0
83,1704448800000,44147.22,44157.03,43433.0,43628.18,1.0,1,0.0,500000.0,500000.0
84,1704452400000,43628.19,43916.8,43605.36,43771.34,1.0,1,0.0,500000.0,500000.0
85,1704456000000,43771.34,44110.07,43616.0,43882.52,1.0,1,0.0,500000.0,500000.0
86,1704459600000,43882.52,44096.49,43721.06,43986.01,1.0,0,0.0,500000.0,500000.0
87,1704463200000,43986.01,44062.36,43100.0,43486.04,1.0,1,0.0,500000.0,500000.0
88,1704466800000,43488.21,43801.1,43355.54,43500.01,1.0,1,0.0,500000.0,500000.0
89,1704470400000,43500.01,43592.64,43220.0,43225.99,1.0,1,0.0,500000.0,500000.0
90,1704474000000,43225.99,43627.57,43100.46,43609.53,1.0,1,0.0,500000.0,500000.0
91,1704477600000,43609.52,43690.12,43418.0,43610.07,1.0,1,0.0,500000.0,500000.0
92,1704481200000,43610.08,43808.07,43520.15,43600.0,1.0,1,0.0,500000.0,500000.0
93,1704484800000,43600.0,44357.46,43599.99,43955.07,1.0,1,0.0,500000.0,500000.0
94,1704488400000,43955.07,43971.1,43580.51,43946.26,1.0,1,0.0,500000.0,500000.0
95,1704492000000,43946.26,44048.64,43764.42,43967.44,1.0,1,0.0,500000.0,500000.0
96,1704495600000,43967.44,44318.61,43967.44,44145.11,1.0,1,0.0,500000.0,500000.0
97,1704499200000,44145.12,44214.42,43975.0,44068.8,1.0,1,0.0,500000.0,500000.0
98,1704502800000,44068.79,44094.4,43906.19,43970.64,1.0,1,0.0,500000.0,500000.0
99,1704506400000,43970.65,44009.24,43823.06,43909.31,1.0,1,0.0,500000.0,500000.0
100,1704510000000,43909.31,44018.57,43812.5,43931.1,1.0,1,0.0,500000.0,500000.0
101,1704513600000,43931.1,43971.1,43832.0,43850.0,1.0,1,0.0,500000.0,500000.0
102,1704517200000,43850.01,43871.1,43588.0,43698.72,1.0,1,0.0,500000.0,500000.0
103,1704520800000,43698.72,43700.34,43425.0,43454.7,1.0,1,0.0,500000.0,500000.0
104,1704524400000,43454.7,43668.02,43397.05,43653.2,1.0,1,0.0,500000.0,500000.0
105,1704528000000,43653.2,43744.37,43551.28,43692.33,1.0,1,0.0,500000.0,500000.0
106,1704531600000,43692.33,43756.0,43636.7,43651.9,1.0,1,0.0,500000.0,500000.0
107,1704535200000,43651.9,43771.1,43584.0,43694.48,1.0,1,0.0,500000.0,500000.0
108,1704538800000,43694.47,43705.23,43616.02,43671.96,1.0,1,0.0,500000.0,500000.0
109,1704542400000,43671.97,43750.0,43527.27,43607.96,1.0,1,0.0,500000.0,500000.0
110,1704546000000,43607.95,43740.27,43542.0,43704.07,1.0,1,0.0,500000.0,500000.0
111,1704549600000,43704.08,43920.08,43703.41,43828.21,1.0,1,0.0,500000.0,500000.0
112,1704553200000,43828.2,43898.0,43791.1,43867.17,1.0,1,0.0,500000.0,500000.0
113,1704556800000,43867.17,43978.78,43828.5,43872.34,1.0,1,0.0,500000.0,500000.0
114,1704560400000,43872.35,44000.0,43842.97,43963.72,1.0,1,0.0,500000.0,500000.0
115,1704564000000,43963.73,44148.58,43884.04,43995.89,1.0,1,0.0,500000.0,500000.0
116,1704567600000,43995.89,44017.46,43830.88,43906.36,1.0,1,0.0,500000.0,500000.0
117,1704571200000,43906.35,43961.33,43611.19,43826.44,1.0,1,0.0,500000.0,500000.0
118,1704574800000,43826.45,43935.21,43723.76,43889.43,1.0,1,0.0,500000.0,500000.0
119,1704578400000,43889.43,43928.0,43740.0,43878.61,1.0,1,0.0,500000.0,500000.0
120,1704582000000,43878.62,43980.0,43732.5,43968.32,1.0,1,0.0,500000.0,500000.0
121,1704585600000,43968.32,44259.29,43915.56,44119.11,1.0,1,0.0,500000.0,500000.0
122,1704589200000,44119.11,44160.0,43963.89,43967.72,1.0,1,0.0,500000.0,500000.0
123,1704592800000,43967.71,44089.1,43833.4,43930.28,1.0,1,0.0,500000.0,500000.0
124,1704596400000,43930.28,44034.92,43904.18,43940.41,1.0,1,0.0,500000.0,500000.0
125,1704600000000,43940.41,44035.9,43885.24,44000.0,1.0,1,0.0,500000.0,500000.0
126,1704603600000,44000.01,44067.84,43843.52,43885.47,1.0,1,0.0,500000.0,500000.0
127,1704607200000,43885.48,44088.01,43858.0,44022.0,1.0,1,0.0,500000.0,500000.0
128,1704610800000,44021.99,44100.0,43991.1,44080.0,1.0,1,0.0,500000.0,500000.0
129,1704614400000,44080.0,44167.81,44000.0,44017.99,1.0,1,0.0,500000.0,500000.0
130,1704618000000,44018.0,44065.0,43880.65,43938.9,1.0,1,0.0,500000.0,500000.0
131,1704621600000,43938.9,43996.0,43906.91,43960.0,1.0,1,0.0,500000.0,500000.0
132,1704625200000,43960.0,44118.19,43959.1,44061.1,1.0,1,0.0,500000.0,500000.0
133,1704628800000,44061.1,44139.43,43969.62,44088.63,1.0,1,0.0,500000.0,500000.0
134,1704632400000,44088.63,44449.98,44082.66,44409.31,1.0,1,0.0,500000.0,500000.0
135,1704636000000,44409.31,44480.59,44277.12,44402.0,1.0,0,0.0,500000.0,500000.0
136,1704639600000,44402.0,44431.1,43945.15,44047.57,1.0,1,0.0,500000.0,500000.0
137,1704643200000,44047.57,44185.0,43857.14,43922.0,1.0,1,0.0,500000.0,500000.0
138,1704646800000,43922.0,44110.15,43700.0,44064.84,1.0,1,0.0,500000.0,500000.0
139,1704650400000,44064.83,44176.04,44035.25,44106.11,1.0,1,0.0,500000.0,500000.0
140,1704654000000,44106.11,44262.53,44041.27,44244.77,1.0,1,0.0,500000.0,500000.0
141,1704657600000,44244.77,44269.92,44120.0,44120.01,1.0,1,0.0,500000.0,500000.0
142,1704661200000,44120.01,44249.0,44110.45,44231.53,1.0,0,0.0,500000.0,500000.0
143,1704664800000,44231.53,44231.54,43778.13,43862.85,1.0,1,0.0,500000.0,500000.0
144,1704668400000,43862.85,44024.99,43572.09,43929.02,1.0,1,0.0,500000.0,500000.0
145,1704672000000,43929.01,43986.0,43625.18,43632.0,1.0,1,0.0,500000.0,500000.0
146,1704675600000,43632.0,43809.18,43610.25,43713.06,1.0,0,0.0,500000.0,500000.0
147,1704679200000,43713.07,43800.07,43175.0,43371.09,1.0,1,0.0,500000.0,500000.0
148,1704682800000,43371.09,43568.85,43225.0,43518.2,1.0,1,0.0,500000.0,500000.0
149,1704686400000,43518.2,43610.68,43430.79,43599.26,1.0,1,0.0,500000.0,500000.0
150,1704690000000,43599.26,43650.0,43475.0,43641.74,1.0,2,0.0,500000.0,500000.0
151,1704693600000,43641.74,44341.8,43584.87,43912.87,1.0,1,0.0,500000.0,500000.0
152,1704697200000,43912.88,44074.99,43784.86,43974.55,1.0,1,0.0,500000.0,500000.0
153,1704700800000,43974.55,44069.41,43851.1,43868.53,1.0,1,0.0,500000.0,500000.0
154,1704704400000,43868.53,43920.14,43641.73,43720.46,1.0,1,0.0,500000.0,500000.0
155,1704708000000,43720.45,44128.19,43689.26,44088.85,1.0,2,0.0,500000.0,500000.0
156,1704711600000,44088.86,44688.0,43950.0,44635.99,1.0,2,0.0,500000.0,500000.0
157,1704715200000,44636.0,45200.0,44350.0,45111.09,1.0,1,0.0,500000.0,500000.0
158,1704718800000,45111.1,45179.14,44807.56,44911.58,1.0,1,0.0,500000.0,500000.0
159,1704722400000,44911.58,45090.0,44724.37,44783.91,1.0,1,0.0,500000.0,500000.0
160,1704726000000,44783.9,45333.0,44667.22,44963.04,1.0,1,0.0,500000.0,500000.0
161,1704729600000,44963.04,45171.42,44793.97,44940.3,1.0,2,0.0,500000.0,500000.0
162,1704733200000,44940.31,45668.88,44903.86,45648.0,1.0,2,0.0,500000.0,500000.0
163,1704736800000,45648.01,46995.0,45648.0,46970.01,2.0,2,10.0,30205.959979999985,499906.05998
164,1704740400000,46970.02,47248.99,46540.01,46979.35,1.0,1,0.0,30205.959979999985,499999.45998
165,1704744000000,46979.36,47143.15,46709.92,46774.01,1.0,1,0.0,30205.959979999985,497946.05998
166,1704747600000,46774.01,47207.16,46653.84,47071.41,1.0,1,0.0,30205.959979999985,500920.05998
167,1704751200000,47071.41,47120.0,46799.18,46999.99,1.0,1,0.0,30205.959979999985,500205.85997999995
168,1704754800000,47000.0,47100.0,46833.88,46951.04,1.0,0,0.0,30205.959979999985,499716.35998
169,1704758400000,46951.04,47150.0,46230.0,46668.88,1.0,1,0.0,30205.959979999985,496894.75998
170,1704762000000,46668.87,46786.83,46288.0,46556.62,1.0,1,0.0,30205.959979999985,495772.15998
171,1704765600000,46556.62,46785.22,46483.83,46779.81,1.0,1,0.0,30205.959979999985,498004.05997999996
172,1704769200000,46779.82,46974.42,46750.92,46926.96,1.0,1,0.0,30205.959979999985,499475.55997999996
173,1704772800000,46926.96,46940.0,46670.91,46803.54,1.0,1,0.0,30205.959979999985,498241.35998
174,1704776400000,46803.54,46858.0,46599.43,46714.67,1.0,1,0.0,30205.959979999985,497352.65997999994
175,1704780000000,46714.66,46838.4,46665.84,46788.01,1.0,1,0.0,30205.959979999985,498086.05998
176,1704783600000,46788.02,46931.7,46735.18,46825.51,1.0,1,0.0,30205.959979999985,498461.05998
177,1704787200000,46825.52,46874.94,46510.0,46544.65,1.0,1,0.0,30205.959979999985,495652.45998
178,1704790800000,46544.65,46694.61,46407.9,46491.99,1.0,1,0.0,30205.959979999985,495125.85997999995
179,1704794400000,46491.99,46680.0,46381.1,46441.89,1.0,1,0.0,30205.959979999985,494624.85998
180,1704798000000,46441.88,46644.0,46426.2,46615.99,1.0,0,0.0,30205.959979999985,496365.85997999995
181,1704801600000,46616.0,47000.0,45450.0,46166.35,0.0,2,-10.0,491777.12727999996,491777.12727999996
182,1704805200000,46166.36,47051.21,46055.51,46834.0,1.0,1,0.0,491777.12727999996,491777.12727999996
183,1704808800000,46834.01,47007.83,46498.93,46561.1,1.0,1,0.0,491777.12727999996,491777.12727999996
184,1704812400000,46561.11,47010.0,46429.31,46868.09,1.0,1,0.0,491777.12727999996,491777.12727999996
185,1704816000000,46868.08,46975.0,46719.69,46902.88,1.0,1,0.0,491777.12727999996,491777.12727999996
186,1704819600000,46902.89,46919.99,46632.01,46715.99,1.0,1,0.0,491777.12727999996,491777.12727999996
187,1704823200000,46716.0,46731.1,46500.0,46640.5,1.0,1,0.0,491777.12727999996,491777.12727999996
188,1704826800000,46640.5,46890.0,46573.92,46876.01,1.0,1,0.0,491777.12727999996,491777.12727999996
189,1704830400000,46876.0,46930.74,46591.6,46642.54,1.0,0,0.0,491777.12727999996,491777.12727999996
190,1704834000000,46642.53,47972.0,44748.67,45439.44,0.0,1,-0.0,491777.12727999996,491777.12727999996
191,1704837600000,45439.44,46261.09,45295.19,46254.0,1.0,1,0.0,491777.12727999996,491777.12727999996
192,1704841200000,46254.0,46254.01,45924.0,46110.0,1.0,1,0.0,491777.12727999996,491777.12727999996
193,1704844800000,46110.0,46249.14,45788.85,45856.42,1.0,1,0.0,491777.12727999996,491777.12727999996
194,1704848400000,45856.41,45960.0,45622.0,45929.3,1.0,1,0.0,491777.12727999996,491777.12727999996
195,1704852000000,45929.3,46082.87,45882.41,45971.09,1.0,1,0.0,491777.12727999996,491777.12727999996
196,1704855600000,45971.1,46211.95,45922.86,46117.1,1.0,1,0.0,491777.12727999996,491777.12727999996
197,1704859200000,46117.1,46186.0,45944.82,45960.98,1.0,1,0.0,491777.12727999996,491777.12727999996
198,1704862800000,45960.97,46027.08,45890.58,45975.99,1.0,1,0.0,491777.12727999996,491777.12727999996
199,1704866400000,45975.99,46065.85,45875.28,46006.0,1.0,1,0.0,491777.12727999996,491777.12727999996
200,1704870000000,46006.0,46023.4,45734.56,45757.98,1.0,0,0.0,491777.12727999996,491777.12727999996
201,1704873600000,45757.98,45861.1,45320.53,45329.94,1.0,1,0.0,491777.12727999996,491777.12727999996
202,1704877200000,45329.94,45700.0,45321.99,45661.42,1.0,1,0.0,491777.12727999996,491777.12727999996
203,1704880800000,45661.43,45731.1,45532.0,45532.0,1.0,1,0.0,491777.12727999996,491777.12727999996
204,1704884400000,45532.01,45659.42,45000.0,45515.89,1.0,0,0.0,491777.12727999996,491777.12727999996
205,1704888000000,45515.88,45662.01,44363.93,44670.53,1.0,1,0.0,491777.12727999996,491777.12727999996
206,1704891600000,44670.54,45393.99,44300.36,45118.01,1.0,1,0.0,491777.12727999996,491777.12727999996
207,1704895200000,45118.0,45404.89,44820.35,44884.0,1.0,1,0.0,491777.12727999996,491777.12727999996
208,1704898800000,44884.01,45630.7,44800.0,45546.4,1.0,1,0.0,491777.12727999996,491777.12727999996
209,1704902400000,45546.39,45708.31,45173.97,45311.1,1.0,2,0.0,491777.12727999996,491777.12727999996
210,1704906000000,45311.09,46449.0,45227.01,46401.89,1.0,1,0.0,491777.12727999996,491777.12727999996
211,1704909600000,46401.88,46633.86,45840.0,46527.33,1.0,1,0.0,491777.12727999996,491777.12727999996
212,1704913200000,46527.32,46666.0,46043.69,46489.18,1.0,0,0.0,491777.12727999996,491777.12727999996
213,1704916800000,46489.19,46504.92,44800.0,46127.0,1.0,1,0.0,491777.12727999996,491777.12727999996
214,1704920400000,46127.0,46301.04,45080.0,45946.0,1.0,2,0.0,491777.12727999996,491777.12727999996
215,1704924000000,45946.0,46948.98,45760.45,46902.69,1.0,2,0.0,491777.12727999996,491777.12727999996
216,1704927600000,46902.69,47695.93,46381.86,46653.99,1.0,0,0.0,491777.12727999996,491777.12727999996
217,1704931200000,46654.0,46721.37,46296.46,46670.01,1.0,1,0.0,491777.12727999996,491777.12727999996
218,1704934800000,46670.01,46750.0,46468.33,46506.94,1.0,1,0.0,491777.12727999996,491777.12727999996
219,1704938400000,46506.93,46622.39,46500.0,46559.0,1.0,1,0.0,491777.12727999996,491777.12727999996
220,1704942000000,46559.0,46590.81,46200.0,46502.16,1.0,1,0.0,491777.12727999996,491777.12727999996
221,1704945600000,46502.17,46507.08,46304.96,46400.01,1.0,0,0.0,491777.12727999996,491777.12727999996
222,1704949200000,46400.01,46417.33,45896.23,46070.0,1.0,0,0.0,491777.12727999996,491777.12727999996
223,1704952800000,46070.0,46091.53,45618.1,45907.3,1.0,1,0.0,491777.12727999996,491777.12727999996
224,1704956400000,45907.29,46166.99,45881.1,46101.4,1.0,1,0.0,491777.12727999996,491777.12727999996
225,1704960000000,46101.4,46318.1,46052.0,46277.0,1.0,1,0.0,491777.12727999996,491777.12727999996
226,1704963600000,46277.0,46354.0,46211.94,46220.12,1.0,2,0.0,491777.12727999996,491777.12727999996
227,1704967200000,46220.12,46860.0,46210.0,46859.91,1.0,1,0.0,491777.12727999996,491777.12727999996
228,1704970800000,46859.9,47150.0,46705.97,47060.0,1.0,1,0.0,491777.12727999996,491777.12727999996
229,1704974400000,47059.99,47464.87,46941.1,47449.63,1.0,1,0.0,491777.12727999996,491777.12727999996
230,1704978000000,47449.64,47449.64,46762.86,47325.2,1.0,2,0.0,491777.12727999996,491777.12727999996
231,1704981600000,47325.21,48969.48,47215.0,48571.22,1.0,0,0.0,491777.12727999996,491777.12727999996
232,1704985200000,48571.21,48657.98,46463.19,46783.78,1.0,0,0.0,491777.12727999996,491777.12727999996
233,1704988800000,46783.77,47022.07,45788.0,46007.29,1.0,1,0.0,491777.12727999996,491777.12727999996
234,1704992400000,46007.29,46550.0,45606.06,46497.14,1.0,1,0.0,491777.12727999996,491777.12727999996
235,1704996000000,46497.14,46644.72,46259.09,46609.99,1.0,1,0.0,491777.12727999996,491777.12727999996
236,1704999600000,46610.0,46735.29,46283.14,46692.3,1.0,1,0.0,491777.12727999996,491777.12727999996
237,1705003200000,46692.29,46975.0,46120.0,46241.92,1.0,1,0.0,491777.12727999996,491777.12727999996
238,1705006800000,46241.91,46450.0,46120.03,46156.01,1.0,1,0.0,491777.12727999996,491777.12727999996
239,1705010400000,46156.0,46430.21,46084.69,46399.99,1.0,1,0.0,491777.12727999996,491777.12727999996
240,1705014000000,46399.99,46491.93,46296.37,46339.16,1.0,1,0.0,491777.12727999996,491777.12727999996
241,1705017600000,46339.16,46515.53,46012.8,46293.43,1.0,1,0.0,491777.12727999996,491777.12727999996
242,1705021200000,46293.42,46327.81,45898.0,46135.48,1.0,1,0.0,491777.12727999996,491777.12727999996
243,1705024800000,46135.48,46250.0,45996.01,46144.01,1.0,1,0.0,491777.12727999996,491777.12727999996
244,1705028400000,46144.01,46184.57,45922.01,45994.0,1.0,1,0.0,491777.12727999996,491777.12727999996
245,1705032000000,45994.01,46110.0,45858.0,45956.34,1.0,1,0.0,491777.12727999996,491777.12727999996
246,1705035600000,45956.34,46209.98,45898.0,46194.01,1.0,1,0.0,491777.12727999996,491777.12727999996
247,1705039200000,46194.01,46366.0,46100.82,46100.85,1.0,1,0.0,491777.12727999996,491777.12727999996
248,1705042800000,46100.85,46144.45,45742.49,46008.19,1.0,1,0.0,491777.12727999996,491777.12727999996
249,1705046400000,46008.19,46008.19,45632.0,45860.01,1.0,1,0.0,491777.12727999996,491777.12727999996
250,1705050000000,45860.0,46076.34,45537.37,45925.92,1.0,1,0.0,491777.12727999996,491777.12727999996
251,1705053600000,45925.93,46133.33,45841.1,46063.62,1.0,1,0.0,491777.12727999996,491777.12727999996
252,1705057200000,46063.62,46267.0,45941.61,45954.35,1.0,1,0.0,491777.12727999996,491777.12727999996
253,1705060800000,45954.35,46109.0,45667.47,45866.56,1.0,1,0.0,491777.12727999996,491777.12727999996
254,1705064400000,45866.57,45944.12,45573.44,45779.02,1.0,0,0.0,491777.12727999996,491777.12727999996
255,1705068000000,45779.02,45904.66,45250.01,45442.02,1.0,0,0.0,491777.12727999996,491777.12727999996
256,1705071600000,45442.01,45459.28,44333.44,44462.01,0.0,0,-0.0,491777.12727999996,491777.12727999996
257,1705075200000,44462.0,44675.88,43212.0,43624.0,0.0,1,-0.0,491777.12727999996,491777.12727999996
258,1705078800000,43623.99,43836.88,43278.0,43803.99,1.0,1,0.0,491777.12727999996,491777.12727999996
259,1705082400000,43803.98,43925.23,43250.0,43472.0,1.0,1,0.0,491777.12727999996,491777.12727999996
260,1705086000000,43472.0,43720.0,43274.68,43472.55,1.0,1,0.0,491777.12727999996,491777.12727999996
261,1705089600000,43472.56,43981.1,43401.64,43653.38,1.0,1,0.0,491777.12727999996,491777.12727999996
262,1705093200000,43653.39,43861.1,43213.73,43449.0,1.0,0,0.0,491777.12727999996,491777.12727999996
263,1705096800000,43450.01,43458.0,41500.0,42510.0,0.0,1,-0.0,491777.12727999996,491777.12727999996
264,1705100400000,42509.99,42958.0,42481.1,42782.73,1.0,1,0.0,491777.12727999996,491777.12727999996
265,1705104000000,42782.74,42997.29,42766.45,42801.76,1.0,1,0.0,491777.12727999996,491777.12727999996
266,1705107600000,42801.76,42891.09,42514.89,42673.83,1.0,1,0.0,491777.12727999996,491777.12727999996
267,1705111200000,42673.83,42853.75,42525.16,42530.0,1.0,1,0.0,491777.12727999996,491777.12727999996
268,1705114800000,42530.0,42682.0,42436.12,42609.94,1.0,1,0.0,491777.12727999996,491777.12727999996
269,1705118400000,42609.94,42850.0,42555.84,42840.01,1.0,1,0.0,491777.12727999996,491777.12727999996
270,1705122000000,42840.02,43138.0,42769.63,43101.09,1.0,1,0.0,491777.12727999996,491777.12727999996
271,1705125600000,43101.09,43185.0,42950.64,43149.99,1.0,1,0.0,491777.12727999996,491777.12727999996
272,1705129200000,43149.99,43254.03,43064.83,43102.97,1.0,1,0.0,491777.12727999996,491777.12727999996
273,1705132800000,43102.97,43254.96,43063.72,43170.01,1.0,1,0.0,491777.12727999996,491777.12727999996
274,1705136400000,43170.01,43193.46,42819.31,42923.21,1.0,0,0.0,491777.12727999996,491777.12727999996
275,1705140000000,42923.2,42923.21,42627.63,42700.12,1.0,1,0.0,491777.12727999996,491777.12727999996
